user_name,review_text,rating,label,cleaned_review_text,tokenized_review,review_length,all_caps_ratio,sentiment,relevancy_score,emotions
Michael Gurgo,"After researching infrared saunas both on our own and through many sales reps; some of whom provided conflicting information... My wife and I contacted Julie as she was recommended via a Facebook group page. That was our lucky break as Julie simply stood head and shoulders above any other rep we had contacted. We wanted to feel comfortable with and trust our sales rep; as the sauna was a major investment for our family. In addition, we wanted a sales rep who truly took the time to address questions (as my wife and I had many); and just as importantly someone who would provide follow-up care... and not disappear once the sale was final.

My wife and I started working with Julie in mid-November — and with her counsel we purchased the Sanctuary 3 in Basswood — a perfect fit for our family.  From start to finish, Julie was extremely responsive to our questions and was always providing us with beneficial information; in addition, she was very patient and kind which enabled my wife and I to enjoy the process of shopping for our sauna (as there are various models/sizes) versus dealing with a “pushy” sales rep. We never once felt pressured to make a purchase. I can’t stress that enough.

My wife and I are extremely pleased with our investment... as we use the Sanctuary 3 every morning. Julie continues to message us and continues to address questions. If you want someone who truly takes pride in her business, and wants customers to be 100% happy, then contact Julie.",5,Valid,"after researching infrared saunas both on our own and through many sales reps some of whom provided conflicting information my wife and i contacted julie as she was recommended via a facebook group page that was our lucky break as julie simply stood head and shoulders above any other rep we had contacted we wanted to feel comfortable with and trust our sales rep as the sauna was a major investment for our family in addition we wanted a sales rep who truly took the time to address questions as my wife and i had many and just as importantly someone who would provide followup care and not disappear once the sale was final

my wife and i started working with julie in midnovember  and with her counsel we purchased the sanctuary  in basswood  a perfect fit for our family  from start to finish julie was extremely responsive to our questions and was always providing us with beneficial information in addition she was very patient and kind which enabled my wife and i to enjoy the process of shopping for our sauna as there are various modelssizes versus dealing with a pushy sales rep we never once felt pressured to make a purchase i cant stress that enough

my wife and i are extremely pleased with our investment as we use the sanctuary  every morning julie continues to message us and continues to address questions if you want someone who truly takes pride in her business and wants customers to be  happy then contact julie","['researching', 'infrared', 'saunas', 'sales', 'reps', 'provided', 'conflicting', 'information', 'wife', 'contacted', 'julie', 'recommended', 'facebook', 'group', 'page', 'lucky', 'break', 'julie', 'simply', 'stood', 'head', 'shoulders', 'rep', 'contacted', 'wanted', 'feel', 'comfortable', 'trust', 'sales', 'rep', 'sauna', 'major', 'investment', 'family', 'addition', 'wanted', 'sales', 'rep', 'truly', 'took', 'time', 'address', 'questions', 'wife', 'importantly', 'provide', 'followup', 'care', 'disappear', 'sale', 'final', '\n\n', 'wife', 'started', 'working', 'julie', 'midnovember', ' ', 'counsel', 'purchased', 'sanctuary', ' ', 'basswood', ' ', 'perfect', 'fit', 'family', ' ', 'start', 'finish', 'julie', 'extremely', 'responsive', 'questions', 'providing', 'beneficial', 'information', 'addition', 'patient', 'kind', 'enabled', 'wife', 'enjoy', 'process', 'shopping', 'sauna', 'modelssizes', 'versus', 'dealing', 'pushy', 'sales', 'rep', 'felt', 'pressured', 'purchase', 'nt', 'stress', '\n\n', 'wife', 'extremely', 'pleased', 'investment', 'use', 'sanctuary', ' ', 'morning', 'julie', 'continues', 'message', 'continues', 'address', 'questions', 'want', 'truly', 'takes', 'pride', 'business', 'wants', 'customers', ' ', 'happy', 'contact', 'julie']",123,0.023076923076923078,POSITIVE,100,
Garlena Jones,"After 3 years of wanting and needing a sauna we were finally able to purchase the Sanctuary 2. I had done a great deal of research on my own about saunas but, then I found Julie Bishop's page on Facebook and talked with her extensively about various kinds of saunas and features. I decided to go with the Clearlight Sauna because of all the information I got about it from Julie. She has been wonderful to work with over the past few months. She has taken many calls and answered many messages from me and always given more information than I had asked for and often information and help I didn't even know I needed. She has been in contact with me since my purchase to check on how I am doing with using the sauna and to see if I had more questions or needed help.  Her attitude and patience is stellar. If you are looking to invest in your health by purchasing a sauna the only representative I recommend is Julie.
Thank you, Julie for all your help.",5,Valid,"after  years of wanting and needing a sauna we were finally able to purchase the sanctuary  i had done a great deal of research on my own about saunas but then i found julie bishops page on facebook and talked with her extensively about various kinds of saunas and features i decided to go with the clearlight sauna because of all the information i got about it from julie she has been wonderful to work with over the past few months she has taken many calls and answered many messages from me and always given more information than i had asked for and often information and help i didnt even know i needed she has been in contact with me since my purchase to check on how i am doing with using the sauna and to see if i had more questions or needed help  her attitude and patience is stellar if you are looking to invest in your health by purchasing a sauna the only representative i recommend is julie
thank you julie for all your help","[' ', 'years', 'wanting', 'needing', 'sauna', 'finally', 'able', 'purchase', 'sanctuary', ' ', 'great', 'deal', 'research', 'saunas', 'found', 'julie', 'bishops', 'page', 'facebook', 'talked', 'extensively', 'kinds', 'saunas', 'features', 'decided', 'clearlight', 'sauna', 'information', 'got', 'julie', 'wonderful', 'work', 'past', 'months', 'taken', 'calls', 'answered', 'messages', 'given', 'information', 'asked', 'information', 'help', 'nt', 'know', 'needed', 'contact', 'purchase', 'check', 'sauna', 'questions', 'needed', 'help', ' ', 'attitude', 'patience', 'stellar', 'looking', 'invest', 'health', 'purchasing', 'sauna', 'representative', 'recommend', 'julie', '\n', 'thank', 'julie', 'help']",69,0.05555555555555555,POSITIVE,100,
Tara Moore,Julie was a pleasure to work with. She was patient and was very helpful answering questions to assist me in finding the right sauna to fit my needs. She is very knowledgeable and I would highly recommend her to anyone looking for a sauna.,5,Valid,julie was a pleasure to work with she was patient and was very helpful answering questions to assist me in finding the right sauna to fit my needs she is very knowledgeable and i would highly recommend her to anyone looking for a sauna,"['julie', 'pleasure', 'work', 'patient', 'helpful', 'answering', 'questions', 'assist', 'finding', 'right', 'sauna', 'fit', 'needs', 'knowledgeable', 'highly', 'recommend', 'looking', 'sauna']",18,0.022727272727272728,POSITIVE,61,
Celeste Englehardt,"For years, my doctors had advised me to purchase an infared sauna because of the chronic health issues that I have been battling. I began to research the many saunas advertised and tried to figure out which would be the best for me and my issues.  About a year ago, I found Julie Bishop's websites and began to inquire about Clearlight Saunas. Julie is an exceptional woman who is incredibly knowledgeable and has a passion to help people. After comparing all the saunas in my research, I feel that Clearlight Saunas definitely are the best on the market. Before I purchased a sauna from Julie, she and I worked together to select the right model for my budget and health issues. She is so passionate with helping others because she too has gone through serious health issues and can relate to those who are trying to heal. Working with Julie  has been a pleasant experience and she has answered hundreds of my questions that has helped me with my own healing journey. I purchased a Premier 2 basswood sauna and it was delivered about a month ago. I am LOVING it!  I am already seeing positive results. After my sauna sessions, I have been sleeping better and feel more relaxed. I am slowly working on getting my blocked pathways to open up and begin to sweat. Julie's website has a library of information, articles and research that she has posted to help others with their detoxing and wellness journey. We have  discovered that we have so many similarities in our life that I feel like we have  known each other for years! You can't go wrong working with Julie to find the right Clearlight Sauna for you! Thank you Julie!",5,Valid,for years my doctors had advised me to purchase an infared sauna because of the chronic health issues that i have been battling i began to research the many saunas advertised and tried to figure out which would be the best for me and my issues  about a year ago i found julie bishops websites and began to inquire about clearlight saunas julie is an exceptional woman who is incredibly knowledgeable and has a passion to help people after comparing all the saunas in my research i feel that clearlight saunas definitely are the best on the market before i purchased a sauna from julie she and i worked together to select the right model for my budget and health issues she is so passionate with helping others because she too has gone through serious health issues and can relate to those who are trying to heal working with julie  has been a pleasant experience and she has answered hundreds of my questions that has helped me with my own healing journey i purchased a premier  basswood sauna and it was delivered about a month ago i am loving it  i am already seeing positive results after my sauna sessions i have been sleeping better and feel more relaxed i am slowly working on getting my blocked pathways to open up and begin to sweat julies website has a library of information articles and research that she has posted to help others with their detoxing and wellness journey we have  discovered that we have so many similarities in our life that i feel like we have  known each other for years you cant go wrong working with julie to find the right clearlight sauna for you thank you julie,"['years', 'doctors', 'advised', 'purchase', 'infared', 'sauna', 'chronic', 'health', 'issues', 'battling', 'began', 'research', 'saunas', 'advertised', 'tried', 'figure', 'best', 'issues', ' ', 'year', 'ago', 'found', 'julie', 'bishops', 'websites', 'began', 'inquire', 'clearlight', 'saunas', 'julie', 'exceptional', 'woman', 'incredibly', 'knowledgeable', 'passion', 'help', 'people', 'comparing', 'saunas', 'research', 'feel', 'clearlight', 'saunas', 'definitely', 'best', 'market', 'purchased', 'sauna', 'julie', 'worked', 'select', 'right', 'model', 'budget', 'health', 'issues', 'passionate', 'helping', 'gone', 'health', 'issues', 'relate', 'trying', 'heal', 'working', 'julie', ' ', 'pleasant', 'experience', 'answered', 'hundreds', 'questions', 'helped', 'healing', 'journey', 'purchased', 'premier', ' ', 'basswood', 'sauna', 'delivered', 'month', 'ago', 'loving', ' ', 'seeing', 'positive', 'results', 'sauna', 'sessions', 'sleeping', 'better', 'feel', 'relaxed', 'slowly', 'working', 'getting', 'blocked', 'pathways', 'open', 'begin', 'sweat', 'julies', 'website', 'library', 'information', 'articles', 'research', 'posted', 'help', 'detoxing', 'wellness', 'journey', ' ', 'discovered', 'similarities', 'life', 'feel', 'like', ' ', 'known', 'years', 'nt', 'wrong', 'working', 'julie', 'find', 'right', 'clearlight', 'sauna', 'thank', 'julie']",132,0.04482758620689655,POSITIVE,100,
Kristen Shurance,"Last weekend we received our Sanctuary I and it’s nothing short of amazing! The sauna I had previously been using only had a couple of heaters and a much smaller bench. This sauna heats so evenly, quickly, maintains it temperature, and is B E A U T I F U L to top it all off! 😍 I was so nervous about a strong smell while it was brand new because of being so sensitive to smells, but I haven’t had any issue!
Absolutely loving the chromotherapy and the sound is impressive!
We were originally going to go with another company but after talking with Julie and learning more about how superior Clearlight was, we cancelled our other order and never looked back. This was well worth the wait!
Julie has been amazing through the whole process, keeping me totally in the loop on how the process works, shipping, etc. She is a wealth of knowledge and information on healing.
I’m blessed to have both of them in my life! (Julie and the sauna!)",5,Valid,"last weekend we received our sanctuary i and its nothing short of amazing the sauna i had previously been using only had a couple of heaters and a much smaller bench this sauna heats so evenly quickly maintains it temperature and is b e a u t i f u l to top it all off  i was so nervous about a strong smell while it was brand new because of being so sensitive to smells but i havent had any issue
absolutely loving the chromotherapy and the sound is impressive
we were originally going to go with another company but after talking with julie and learning more about how superior clearlight was we cancelled our other order and never looked back this was well worth the wait
julie has been amazing through the whole process keeping me totally in the loop on how the process works shipping etc she is a wealth of knowledge and information on healing
im blessed to have both of them in my life julie and the sauna","['weekend', 'received', 'sanctuary', 'short', 'amazing', 'sauna', 'previously', 'couple', 'heaters', 'smaller', 'bench', 'sauna', 'heats', 'evenly', 'quickly', 'maintains', 'temperature', 'b', 'e', 'u', 't', 'f', 'u', 'l', ' ', 'nervous', 'strong', 'smell', 'brand', 'new', 'sensitive', 'smells', 'nt', 'issue', '\n', 'absolutely', 'loving', 'chromotherapy', 'sound', 'impressive', '\n', 'originally', 'going', 'company', 'talking', 'julie', 'learning', 'superior', 'clearlight', 'cancelled', 'order', 'looked', 'worth', 'wait', '\n', 'julie', 'amazing', 'process', 'keeping', 'totally', 'loop', 'process', 'works', 'shipping', 'etc', 'wealth', 'knowledge', 'information', 'healing', '\n', 'm', 'blessed', 'life', 'julie', 'sauna']",75,0.07471264367816093,POSITIVE,100,
Susie Wilkerson,"I purchased the Premier IS 1 far infrared in basswood! I got it in May and enjoyed it all summer. Now that the cold is settling in, it’s even better. I’m so happy with my purchase, it’s something I use on a regular basis. If you are you are reading this and interested please ask Julie for more information, she has so much knowledge! So thankful she was there to help me!!",5,Valid,i purchased the premier is  far infrared in basswood i got it in may and enjoyed it all summer now that the cold is settling in its even better im so happy with my purchase its something i use on a regular basis if you are you are reading this and interested please ask julie for more information she has so much knowledge so thankful she was there to help me,"['purchased', 'premier', ' ', 'far', 'infrared', 'basswood', 'got', 'enjoyed', 'summer', 'cold', 'settling', 'better', 'm', 'happy', 'purchase', 'use', 'regular', 'basis', 'reading', 'interested', 'ask', 'julie', 'information', 'knowledge', 'thankful', 'help']",26,0.05555555555555555,POSITIVE,74,
Susan McKenzie,"Julie was SO helpful in helping me start my detox journey. I didn’t know who to trust about what. She was always honest with me and really does her research! Even amidst the covid stuff she followed up on my order and ensured it was appropriately delivered. We are still waiting on the red light, again because of covid, but knowing she won’t forget about me and my order is so nice. You can’t find customer service like this everywhere anymore. Thank you for all you do, Julie!",5,Valid,julie was so helpful in helping me start my detox journey i didnt know who to trust about what she was always honest with me and really does her research even amidst the covid stuff she followed up on my order and ensured it was appropriately delivered we are still waiting on the red light again because of covid but knowing she wont forget about me and my order is so nice you cant find customer service like this everywhere anymore thank you for all you do julie,"['julie', 'helpful', 'helping', 'start', 'detox', 'journey', 'nt', 'know', 'trust', 'honest', 'research', 'amidst', 'covid', 'stuff', 'followed', 'order', 'ensured', 'appropriately', 'delivered', 'waiting', 'red', 'light', 'covid', 'knowing', 'wo', 'nt', 'forget', 'order', 'nice', 'nt', 'find', 'customer', 'service', 'like', 'anymore', 'thank', 'julie']",37,0.022727272727272728,POSITIVE,83,
chat gen,"Truly grateful for our time together with Julie prior to, during & after our purchase & delivery of our Clearlight Sanctuary 1 Sauna.

Our decision to incorporate infrared sauna therapy as part of our family's journey toward better health was fortified by Julie's knowledge, guidance & attention to detail. We cannot recommend her enough!

Thank you for all that you do Julie, please keep well & we will do the same, Gena",5,Valid,"truly grateful for our time together with julie prior to during  after our purchase  delivery of our clearlight sanctuary  sauna

our decision to incorporate infrared sauna therapy as part of our familys journey toward better health was fortified by julies knowledge guidance  attention to detail we cannot recommend her enough

thank you for all that you do julie please keep well  we will do the same gena","['truly', 'grateful', 'time', 'julie', 'prior', ' ', 'purchase', ' ', 'delivery', 'clearlight', 'sanctuary', ' ', 'sauna', '\n\n', 'decision', 'incorporate', 'infrared', 'sauna', 'therapy', 'familys', 'journey', 'better', 'health', 'fortified', 'julies', 'knowledge', 'guidance', ' ', 'attention', 'detail', 'recommend', '\n\n', 'thank', 'julie', ' ', 'gena']",36,0.0,POSITIVE,75,
Martha Barker,I love my outdoor Clearlight Sauna!! I have enjoyed over the last year using it almost every day. Julie was wonderful to work with. She was a great source of information and tips about the sauna. Julie advised me about the setup and use. I’m so glad to have found Julie and Clearlight Saunas.,5,Valid,i love my outdoor clearlight sauna i have enjoyed over the last year using it almost every day julie was wonderful to work with she was a great source of information and tips about the sauna julie advised me about the setup and use im so glad to have found julie and clearlight saunas,"['love', 'outdoor', 'clearlight', 'sauna', 'enjoyed', 'year', 'day', 'julie', 'wonderful', 'work', 'great', 'source', 'information', 'tips', 'sauna', 'julie', 'advised', 'setup', 'use', 'm', 'glad', 'found', 'julie', 'clearlight', 'saunas']",25,0.037037037037037035,POSITIVE,66,
Elan Katra,"We got our Sanctuary 1 sauna a week ago and have been using it every day! Julie made the process so easy and was so helpful and responsive at every step of the way, from providing the info we needed to make the right choice for us, to purchasing, to helping us schedule delivery, to follow up to make sure all is well. The cedar looks great with our decor. We couldn’t be happier with the sauna and with Julie!",5,Valid,we got our sanctuary  sauna a week ago and have been using it every day julie made the process so easy and was so helpful and responsive at every step of the way from providing the info we needed to make the right choice for us to purchasing to helping us schedule delivery to follow up to make sure all is well the cedar looks great with our decor we couldnt be happier with the sauna and with julie,"['got', 'sanctuary', ' ', 'sauna', 'week', 'ago', 'day', 'julie', 'process', 'easy', 'helpful', 'responsive', 'step', 'way', 'providing', 'info', 'needed', 'right', 'choice', 'purchasing', 'helping', 'schedule', 'delivery', 'follow', 'sure', 'cedar', 'looks', 'great', 'decor', 'nt', 'happier', 'sauna', 'julie']",33,0.0,POSITIVE,79,
Rachelle Bourgeois,Love my clearlight sanctuary 1 and Julie's dedication to help me get the perfect unit!,5,Valid,love my clearlight sanctuary  and julies dedication to help me get the perfect unit,"['love', 'clearlight', 'sanctuary', ' ', 'julies', 'dedication', 'help', 'perfect', 'unit']",9,0.0,POSITIVE,47,
Lise Smith,"Just wanted to give a shout out as another happy customer and new owner of a Clearlight Sauna. I got the Premier IS -1 Cedar. Julie Bishop made it so easy. I didn’t have the money like so many others in the group. I thought I would have to wait until I came into some money before I could order one. Julie told me how some people get a credit card with 0% APR for 12 months to make it happen sooner. I applied and ordered through Julie and now I am able to begin healing today. Don’t wait and don’t skimp and get a cheaper sauna. This sauna is solid and incredibly well made. It goes together easily too. We are tight on space in this old farmhouse but we fit it in!! Remember, you can’t put a $ on your health. Plus, Julie Bishop offers support and advice all along the way! Do it!",5,Valid,just wanted to give a shout out as another happy customer and new owner of a clearlight sauna i got the premier is  cedar julie bishop made it so easy i didnt have the money like so many others in the group i thought i would have to wait until i came into some money before i could order one julie told me how some people get a credit card with  apr for  months to make it happen sooner i applied and ordered through julie and now i am able to begin healing today dont wait and dont skimp and get a cheaper sauna this sauna is solid and incredibly well made it goes together easily too we are tight on space in this old farmhouse but we fit it in remember you cant put a  on your health plus julie bishop offers support and advice all along the way do it,"['wanted', 'shout', 'happy', 'customer', 'new', 'owner', 'clearlight', 'sauna', 'got', 'premier', ' ', 'cedar', 'julie', 'bishop', 'easy', 'nt', 'money', 'like', 'group', 'thought', 'wait', 'came', 'money', 'order', 'julie', 'told', 'people', 'credit', 'card', ' ', 'apr', ' ', 'months', 'happen', 'sooner', 'applied', 'ordered', 'julie', 'able', 'begin', 'healing', 'today', 'nt', 'wait', 'nt', 'skimp', 'cheaper', 'sauna', 'sauna', 'solid', 'incredibly', 'goes', 'easily', 'tight', 'space', 'old', 'farmhouse', 'fit', 'remember', 'nt', ' ', 'health', 'plus', 'julie', 'bishop', 'offers', 'support', 'advice', 'way']",69,0.0641025641025641,POSITIVE,100,
Amanda Sheehan,Julie is extremely knowledgeable and her customer service is top notch. Highly recommend.,5,Valid,julie is extremely knowledgeable and her customer service is top notch highly recommend,"['julie', 'extremely', 'knowledgeable', 'customer', 'service', 'notch', 'highly', 'recommend']",8,0.0,POSITIVE,46,
Cami Stoddard,"Julie Bishop is beyond a pleasure to work with. She is incredibly knowledgeable on all of the Clearlight Saunas, but she is also so passionate and caring for each individual person and their needs. We are very happy with our sauna purchase and would recommend Clearlight AND working with Julie to anyone and everyone.",5,Valid,julie bishop is beyond a pleasure to work with she is incredibly knowledgeable on all of the clearlight saunas but she is also so passionate and caring for each individual person and their needs we are very happy with our sauna purchase and would recommend clearlight and working with julie to anyone and everyone,"['julie', 'bishop', 'pleasure', 'work', 'incredibly', 'knowledgeable', 'clearlight', 'saunas', 'passionate', 'caring', 'individual', 'person', 'needs', 'happy', 'sauna', 'purchase', 'recommend', 'clearlight', 'working', 'julie']",20,0.018518518518518517,POSITIVE,66,
Melissa Millner,"Our sauna got delivered to us 6 weeks ago, and we are SO glad we went with Clearlight and also with Julie.  We must have asked her questions on and off for over 6 months prior to being ready to purchase.  The being ready to purchase had more to do with cash flow than anything especially since Julie was SO prompt and thorough in answering our questions.  Prior to finding Julie - we had stopped at a few stores to ask questions about their saunas and we left knowing for certain that we would not purchase from them due to their lack of knowledge.  We've always felt like we've been in amazing hands with Julie.  Her knowledge is beyond what you can imagine.  After buying, there has been no drop off in her customer service either.  She still responds just as promptly and thoroughly!  So now that I've shared how much we appreciate Julie and how awesome she is at taking care of her customers, let me share my biggest health change since using the sauna.  So I suffer with CIRS (for me a combo of Lyme and mold issues) and virtually any time my heart rate came up at all (sometimes even just climbing a flight of stairs), I would get a horrible headache that would typically last the entire rest of the day.  Since starting with the sauna, I was able to shovel heavy snow for 1 1/2 hours straight 2 days in a row and NO headache either time.  It's seriously a miracle  I feel hopeful that I can once again start exercising!  I know more changes will come, and I do feel more energy during the day, so I'm excited to see what is ahead.  Thank you so much Julie!  We couldn't be happier and more thankful!",5,Valid,our sauna got delivered to us  weeks ago and we are so glad we went with clearlight and also with julie  we must have asked her questions on and off for over  months prior to being ready to purchase  the being ready to purchase had more to do with cash flow than anything especially since julie was so prompt and thorough in answering our questions  prior to finding julie  we had stopped at a few stores to ask questions about their saunas and we left knowing for certain that we would not purchase from them due to their lack of knowledge  weve always felt like weve been in amazing hands with julie  her knowledge is beyond what you can imagine  after buying there has been no drop off in her customer service either  she still responds just as promptly and thoroughly  so now that ive shared how much we appreciate julie and how awesome she is at taking care of her customers let me share my biggest health change since using the sauna  so i suffer with cirs for me a combo of lyme and mold issues and virtually any time my heart rate came up at all sometimes even just climbing a flight of stairs i would get a horrible headache that would typically last the entire rest of the day  since starting with the sauna i was able to shovel heavy snow for   hours straight  days in a row and no headache either time  its seriously a miracle  i feel hopeful that i can once again start exercising  i know more changes will come and i do feel more energy during the day so im excited to see what is ahead  thank you so much julie  we couldnt be happier and more thankful,"['sauna', 'got', 'delivered', ' ', 'weeks', 'ago', 'glad', 'went', 'clearlight', 'julie', ' ', 'asked', 'questions', ' ', 'months', 'prior', 'ready', 'purchase', ' ', 'ready', 'purchase', 'cash', 'flow', 'especially', 'julie', 'prompt', 'thorough', 'answering', 'questions', ' ', 'prior', 'finding', 'julie', ' ', 'stopped', 'stores', 'ask', 'questions', 'saunas', 'left', 'knowing', 'certain', 'purchase', 'lack', 'knowledge', ' ', 've', 'felt', 'like', 've', 'amazing', 'hands', 'julie', ' ', 'knowledge', 'imagine', ' ', 'buying', 'drop', 'customer', 'service', ' ', 'responds', 'promptly', 'thoroughly', ' ', 've', 'shared', 'appreciate', 'julie', 'awesome', 'taking', 'care', 'customers', 'let', 'share', 'biggest', 'health', 'change', 'sauna', ' ', 'suffer', 'cirs', 'combo', 'lyme', 'mold', 'issues', 'virtually', 'time', 'heart', 'rate', 'came', 'climbing', 'flight', 'stairs', 'horrible', 'headache', 'typically', 'entire', 'rest', 'day', ' ', 'starting', 'sauna', 'able', 'shovel', 'heavy', 'snow', '  ', 'hours', 'straight', ' ', 'days', 'row', 'headache', 'time', ' ', 'seriously', 'miracle', ' ', 'feel', 'hopeful', 'start', 'exercising', ' ', 'know', 'changes', 'come', 'feel', 'energy', 'day', 'm', 'excited', 'ahead', ' ', 'thank', 'julie', ' ', 'nt', 'happier', 'thankful']",141,0.036544850498338874,POSITIVE,100,
Joy Phelps,"Thanks to Julie Bishop for helping one of my dreams to become the healthiest we can be. If you think you don’t have room. Think again. This is our walk in closet. I actually got rid of clothes, shoes, purses, and junk I thought I needed to get this to fit. It is beautiful inside and out. Going to use the first time today. Clearlight Infrared Sauna",5,Valid,thanks to julie bishop for helping one of my dreams to become the healthiest we can be if you think you dont have room think again this is our walk in closet i actually got rid of clothes shoes purses and junk i thought i needed to get this to fit it is beautiful inside and out going to use the first time today clearlight infrared sauna,"['thanks', 'julie', 'bishop', 'helping', 'dreams', 'healthiest', 'think', 'nt', 'room', 'think', 'walk', 'closet', 'actually', 'got', 'rid', 'clothes', 'shoes', 'purses', 'junk', 'thought', 'needed', 'fit', 'beautiful', 'inside', 'going', 'use', 'time', 'today', 'clearlight', 'infrared', 'sauna']",31,0.04477611940298507,POSITIVE,72,
